arp.opcode,arp.hw.size,icmp.checksum,icmp.seq_le,icmp.transmit_timestamp,http.content_length,http.response,tcp.ack,tcp.ack_raw,tcp.checksum,tcp.connection.fin,tcp.connection.rst,tcp.connection.syn,tcp.connection.synack,tcp.dstport,tcp.flags,tcp.flags.ack,tcp.len,tcp.options,tcp.payload,tcp.seq,tcp.srcport,udp.port,udp.stream,udp.time_delta,dns.qry.name,dns.qry.name.len,dns.qry.qu,dns.retransmission,dns.retransmit_request,mqtt.conflag.cleansess,mqtt.conflags,mqtt.hdrflags,mqtt.len,mqtt.msgtype,mqtt.proto_len,mqtt.topic_len,mqtt.ver,label
1.0,2963802347.0,0.0,0.0,0,38.0,0.0,8296.340607950116,2702509659.205848,0,11.0,0.0,5.0,6.0,29596.320732657838,0,0,133.57699805068225,0,20.25028441410694,8150.775048732943,29603.767251461988,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Normal
1.0,2963802347.0,0.0,0.0,0,38.0,0.0,175.36158192090394,2921717300.2946177,0,11.0,0.0,5.0,6.0,32629.025423728814,0,0,8.912181303116148,0,125.35211267605634,56.13881019830029,32641.85269121813,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Normal
1.0,2963802347.0,0.0,0.0,0,38.0,0.0,177.79190751445086,2951061374.910145,0,11.0,0.0,5.0,6.0,37294.973988439306,0,0,9.107246376811592,0,128.9855072463768,55.81159420289855,38127.086956521736,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Normal
1.0,2963802347.0,0.0,0.0,0,38.0,0.0,181.38643067846607,2804133500.9822483,0,11.0,0.0,5.0,6.0,37775.72566371682,0,0,9.248520710059172,0,0.0,56.53254437869823,38626.59467455621,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Normal
1.0,2963802347.0,0.0,0.0,0,38.0,0.0,177.79190751445086,2846244843.5884056,0,11.0,0.0,5.0,6.0,36745.00289017341,0,0,9.107246376811592,0,128.9855072463768,55.81159420289855,37483.59420289855,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Normal
1.0,2963802347.0,0.0,0.0,0,38.0,0.0,177.28530259365994,2876697498.231214,0,11.0,0.0,5.0,6.0,33372.56772334294,0,0,9.080924855491329,0,128.9855072463768,55.26011560693642,33536.92196531792,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Normal
1.0,2963802347.0,0.0,0.0,0,38.0,0.0,182.4540059347181,2717162684.5863094,0,11.0,0.0,5.0,6.0,33633.017804154304,0,0,9.300595238095235,0,0.0,56.86309523809524,33782.94642857143,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Normal
1.0,2963802347.0,0.0,0.0,0,38.0,0.0,180.3846153846154,2835217509.543027,0,11.0,0.0,5.0,6.0,33112.742603550294,0,0,9.311572700296736,0,132.83582089552235,55.51632047477745,33260.78931750742,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Normal
1.0,2963802347.0,0.0,0.0,0,38.0,0.0,181.9171597633136,2808863381.37092,0,11.0,0.0,5.0,6.0,35584.34023668639,0,0,9.275964391691394,0,0.0,57.10089020771513,36063.02967359051,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Normal
1.0,2963802347.0,0.0,0.0,0,38.0,0.0,182.4540059347181,2961736181.270833,0,11.0,0.0,5.0,6.0,35574.115727002965,0,0,9.300595238095235,0,0.0,56.86309523809524,36054.30059523809,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Normal
1.0,2963802347.0,0.0,0.0,0,38.0,0.0,179.33235294117648,2740985837.324484,0,11.0,0.0,5.0,6.0,32183.032352941176,0,0,9.259587020648969,0,131.85185185185185,55.19469026548673,32168.62831858407,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Normal
1.0,2963802347.0,0.0,0.0,0,38.0,0.0,7946.623137254902,2712504832.0086308,0,11.0,0.0,5.0,6.0,29579.27803921569,0,0,131.17457826598667,0,20.227272727272727,7803.280109846999,29586.778344448805,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Normal
1.0,2963802347.0,0.0,0.0,0,38.0,0.0,181.9171597633136,2719305481.8278933,0,11.0,0.0,5.0,6.0,35271.825443786984,0,0,9.275964391691394,0,0.0,57.10089020771513,35697.3471810089,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Normal
1.0,2963802347.0,0.0,0.0,0,38.0,0.0,176.7787356321839,2847690284.181556,0,11.0,0.0,5.0,6.0,35475.1867816092,0,0,9.05763688760807,0,128.05755395683454,55.4956772334294,35993.757925072045,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Normal
1.0,2963802347.0,0.0,0.0,0,38.0,0.0,178.30434782608697,2759870029.3226743,0,11.0,0.0,5.0,6.0,34403.423188405795,0,0,9.130813953488373,0,129.92700729927006,55.575581395348834,34747.16279069767,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Normal
1.0,2963802347.0,0.0,0.0,0,38.0,0.0,182.4540059347181,3012289971.3005958,0,11.0,0.0,5.0,6.0,34558.29970326409,0,0,9.300595238095235,0,0.0,56.86309523809524,34865.65476190476,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Normal
1.0,2963802347.0,0.0,0.0,0,38.0,0.0,175.8555240793201,2794727554.1107955,0,11.0,0.0,5.0,6.0,32112.365439093486,0,0,8.934659090909092,0,126.24113475177305,55.89772727272727,32040.53409090909,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Normal
1.0,2963802347.0,0.0,0.0,0,38.0,0.0,177.79190751445086,2891653481.0550723,0,11.0,0.0,5.0,6.0,33628.21098265896,0,0,9.107246376811592,0,128.9855072463768,55.81159420289855,33836.79710144927,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Normal
1.0,2963802347.0,0.0,0.0,0,38.0,0.0,180.8558823529412,2733958440.923304,0,11.0,0.0,5.0,6.0,33860.79705882353,0,0,9.224188790560472,0,0.0,56.769911504424776,34042.4778761062,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Normal
1.0,2963802347.0,0.0,0.0,0,38.0,0.0,178.30434782608697,2832828322.9447675,0,11.0,0.0,5.0,6.0,33428.11884057971,0,0,9.130813953488373,0,129.92700729927006,55.575581395348834,33606.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Normal
1.0,2963802347.0,0.0,0.0,0,38.0,0.0,174.8732394366197,2813993751.576271,0,11.0,0.0,5.0,6.0,34840.04788732394,0,0,8.887005649717514,0,125.35211267605634,55.58757062146893,35228.002824858755,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Normal
1.0,2963802347.0,0.0,0.0,0,38.0,0.0,179.8521739130435,2827975741.0261626,0,11.0,0.0,5.0,6.0,36734.00289855072,0,0,9.09593023255814,0,0.0,57.16279069767442,37386.058139534885,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Normal
1.0,3971984607.0,0.0,0.0,0,38.0,0.0,7286.514487079092,2755678365.343126,0,11.0,0.0,5.0,6.0,30187.316758026624,0,0,125.58206032119077,0,19.84392419175028,7155.426948687818,30288.64982373678,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Normal
1.0,2963802347.0,0.0,0.0,0,38.0,0.0,180.3846153846154,2741139824.10089,0,11.0,0.0,5.0,6.0,36563.6301775148,0,0,9.311572700296736,0,132.83582089552235,55.51632047477745,37298.77151335312,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Normal
1.0,2963802347.0,0.0,0.0,0,38.0,0.0,181.9171597633136,2779261324.569733,0,11.0,0.0,5.0,6.0,36545.0325443787,0,0,9.275964391691394,0,0.0,57.10089020771513,37187.163204747776,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Normal
1.0,3319391622.0,0.0,0.0,0,38.0,0.0,153.55072463768116,2820972439.994186,0,12.0,0.0,8905.0,6.0,34213.240579710146,0,0,9.127906976744184,0,64.96350364963503,55.575581395348834,34686.851744186046,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Normal
1.0,2963802347.0,0.0,0.0,0,38.0,0.0,177.28530259365994,2899207439.6416187,0,11.0,0.0,5.0,6.0,34290.44668587896,0,0,9.080924855491329,0,128.9855072463768,55.26011560693642,34610.87572254335,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Normal
1.0,2963802347.0,0.0,0.0,0,38.0,0.0,182.4540059347181,2766723049.4791665,0,11.0,0.0,5.0,6.0,34501.14836795252,0,0,9.300595238095235,0,0.0,56.86309523809524,34798.77976190476,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Normal
1.0,2963802347.0,0.0,0.0,0,38.0,0.0,179.33235294117648,2745527830.286136,0,11.0,0.0,5.0,6.0,32705.73823529412,0,0,9.259587020648969,0,131.85185185185185,55.19469026548673,32780.250737463124,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Normal
1.0,2963802347.0,0.0,0.0,0,38.0,0.0,178.30434782608697,2823692490.1424417,0,11.0,0.0,5.0,6.0,32816.46666666667,0,0,9.130813953488373,0,129.92700729927006,55.575581395348834,32890.33139534884,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Normal
1.0,2963802347.0,0.0,0.0,0,38.0,0.0,182.4540059347181,2854084527.2886906,0,11.0,0.0,5.0,6.0,33203.6706231454,0,0,9.300595238095235,0,0.0,56.86309523809524,33280.55059523809,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Normal
1.0,2963802347.0,0.0,0.0,0,38.0,0.0,176.7787356321839,2840284566.648415,0,11.0,0.0,5.0,6.0,33024.152298850575,0,0,9.05763688760807,0,128.05755395683454,55.4956772334294,33125.976945244955,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Normal
1.0,2963802347.0,0.0,0.0,0,38.0,0.0,177.79190751445086,2735963129.2173915,0,11.0,0.0,5.0,6.0,33004.10693641619,0,0,9.107246376811592,0,128.9855072463768,55.81159420289855,33106.565217391304,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Normal
1.0,2963802347.0,0.0,0.0,0,38.0,0.0,7725.35140562249,2713745541.001205,0,11.0,0.0,5.0,6.0,29499.41967871486,0,0,131.00883889112094,0,20.721769499417928,7581.758537565287,29496.2177581358,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Normal
1.0,2963802347.0,0.0,0.0,0,38.0,0.0,180.8558823529412,2847662667.0,0,11.0,0.0,5.0,6.0,33565.385294117645,0,0,9.224188790560472,0,0.0,56.769911504424776,33696.81415929204,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Normal
1.0,2963802347.0,0.0,0.0,0,38.0,0.0,178.30434782608697,2723824522.764535,0,11.0,0.0,5.0,6.0,34927.73623188406,0,0,9.130813953488373,0,129.92700729927006,55.575581395348834,35360.63953488372,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Normal
1.0,2963802347.0,0.0,0.0,0,38.0,0.0,178.82420749279538,2797426143.49711,0,11.0,0.0,5.0,6.0,35906.61383285303,0,0,9.046242774566474,0,0.0,56.83815028901734,36414.34393063584,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Normal
1.0,2963802347.0,0.0,0.0,0,38.0,0.0,184.6727272727273,2830381082.3890576,0,11.0,0.0,5.0,6.0,35751.524242424246,0,0,9.48936170212766,0,0.0,56.82978723404256,36285.12765957447,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Normal
1.0,2963802347.0,0.0,0.0,0,38.0,0.0,175.36158192090394,2751456247.4220963,0,11.0,0.0,5.0,6.0,34193.34745762712,0,0,8.912181303116148,0,125.35211267605634,56.13881019830029,34472.065155807366,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Normal
1.0,2963802347.0,0.0,0.0,0,38.0,0.0,181.38643067846607,2868231923.5798817,0,11.0,0.0,5.0,6.0,33927.0,0,0,9.248520710059172,0,0.0,56.53254437869823,34123.130177514795,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Normal
1.0,2963802347.0,0.0,0.0,0,38.0,0.0,180.3846153846154,2829508946.7655787,0,11.0,0.0,5.0,6.0,33248.630177514795,0,0,9.311572700296736,0,132.83582089552235,55.51632047477745,33419.79525222552,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Normal
1.0,2963802347.0,0.0,0.0,0,38.0,0.0,176.7787356321839,2877664430.677233,0,11.0,0.0,5.0,6.0,33406.221264367814,0,0,9.05763688760807,0,128.05755395683454,55.4956772334294,33573.00864553314,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Normal
1.0,2963802347.0,0.0,0.0,0,38.0,0.0,181.9171597633136,2804001894.7893176,0,11.0,0.0,5.0,6.0,32541.914201183437,0,0,9.275964391691394,0,0.0,57.10089020771513,32503.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Normal
1.0,2963802347.0,0.0,0.0,0,38.0,0.0,177.28530259365994,2720595544.300578,0,11.0,0.0,5.0,6.0,35561.59942363112,0,0,9.080924855491329,0,128.9855072463768,55.26011560693642,36098.17341040463,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Normal
1.0,3971984607.0,0.0,0.0,0,38.0,0.0,7325.231325301204,2734897622.251105,0,11.0,0.0,5.0,6.0,29773.55341365462,0,0,127.69304941743673,0,20.506912442396317,7191.901165126556,29845.74929690639,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Normal
1.0,2963802347.0,0.0,0.0,0,38.0,0.0,177.79190751445086,2803062898.457971,0,11.0,0.0,5.0,6.0,36772.07225433526,0,0,9.107246376811592,0,128.9855072463768,55.81159420289855,37515.26666666667,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Normal
1.0,2963802347.0,0.0,0.0,0,38.0,0.0,181.9171597633136,2862925673.097923,0,11.0,0.0,5.0,6.0,34724.369822485205,0,0,9.275964391691394,0,0.0,57.10089020771513,35056.75370919881,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Normal
1.0,2963802347.0,0.0,0.0,0,38.0,0.0,176.7787356321839,2890375493.2305474,0,11.0,0.0,5.0,6.0,34317.60057471264,0,0,9.05763688760807,0,128.05755395683454,55.4956772334294,34639.34870317003,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Normal
1.0,2963802347.0,0.0,0.0,0,38.0,0.0,180.3846153846154,2880440574.0712166,0,11.0,0.0,5.0,6.0,34188.21597633136,0,0,9.311572700296736,0,132.83582089552235,55.51632047477745,34519.23145400594,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Normal
1.0,2963802347.0,0.0,0.0,0,38.0,0.0,180.8558823529412,2927658731.182891,0,11.0,0.0,5.0,6.0,34737.32647058823,0,0,9.224188790560472,0,0.0,56.769911504424776,35068.11209439528,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Normal
1.0,2963802347.0,0.0,0.0,0,38.0,0.0,177.79190751445086,2781567013.692754,0,11.0,0.0,5.0,6.0,35185.78323699422,0,0,9.107246376811592,0,128.9855072463768,55.81159420289855,35659.23188405797,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Normal
1.0,2963802347.0,0.0,0.0,0,38.0,0.0,183.5692771084337,2782632993.0120845,0,11.0,0.0,5.0,6.0,33215.45481927711,0,0,9.435045317220544,0,0.0,56.492447129909365,33313.36555891239,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Normal
1.0,2963802347.0,0.0,0.0,0,38.0,0.0,175.8555240793201,2748841882.303977,0,11.0,0.0,5.0,6.0,34722.70538243626,0,0,8.934659090909092,0,126.24113475177305,55.89772727272727,35094.58238636364,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Normal
1.0,2963802347.0,0.0,0.0,0,38.0,0.0,175.8555240793201,2762331143.5142045,0,11.0,0.0,5.0,6.0,34723.30028328612,0,0,8.934659090909092,0,126.24113475177305,55.89772727272727,35095.27840909091,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Normal
1.0,2963802347.0,0.0,0.0,0,38.0,0.0,181.38643067846607,2792380782.781065,0,11.0,0.0,5.0,6.0,36413.86725663717,0,0,9.248520710059172,0,0.0,56.53254437869823,37033.05917159763,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Normal
1.0,3971984607.0,0.0,0.0,0,38.0,0.0,7651.091380686353,2722804848.4143715,0,11.0,0.0,5.0,6.0,29776.529529130086,0,0,130.175249500998,0,20.530565167243367,7515.444311377246,29815.510978043912,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Normal
1.0,2963802347.0,0.0,0.0,0,38.0,0.0,177.79190751445086,2762905269.101449,0,11.0,0.0,5.0,6.0,32575.00289017341,0,0,9.107246376811592,0,128.9855072463768,55.81159420289855,32604.492753623188,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Normal
1.0,2963802347.0,0.0,0.0,0,38.0,0.0,177.28530259365994,2854863021.352601,0,11.0,0.0,5.0,6.0,35712.37752161383,0,0,9.080924855491329,0,128.9855072463768,55.26011560693642,36274.58959537572,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Normal
1.0,2963802347.0,0.0,0.0,0,38.0,0.0,181.9171597633136,2731170151.311573,0,11.0,0.0,5.0,6.0,36813.186390532544,0,0,9.275964391691394,0,0.0,57.10089020771513,37500.93768545994,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Normal
1.0,2963802347.0,0.0,0.0,0,38.0,0.0,177.28530259365994,2664881622.5953755,0,11.0,0.0,5.0,6.0,33814.942363112394,0,0,9.080924855491329,0,128.9855072463768,55.26011560693642,34054.51734104046,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Normal
1.0,2963802347.0,0.0,0.0,0,38.0,0.0,180.3846153846154,2741139270.433234,0,11.0,0.0,5.0,6.0,33686.73668639053,0,0,9.311572700296736,0,132.83582089552235,55.51632047477745,33932.436201780416,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Normal
1.0,2963802347.0,0.0,0.0,0,38.0,0.0,184.6727272727273,2842847250.838906,0,11.0,0.0,5.0,6.0,34103.61515151515,0,0,9.48936170212766,0,0.0,56.82978723404256,34356.72340425532,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Normal
1.0,2963802347.0,0.0,0.0,0,38.0,0.0,179.33235294117648,2788805615.9085546,0,11.0,0.0,5.0,6.0,33425.032352941176,0,0,9.259587020648969,0,131.85185185185185,55.19469026548673,33621.902654867255,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Normal
1.0,2963802347.0,0.0,0.0,0,38.0,0.0,181.9171597633136,2858581612.569733,0,11.0,0.0,5.0,6.0,33944.49408284024,0,0,9.275964391691394,0,0.0,57.10089020771513,34144.19881305638,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Normal
1.0,2963802347.0,0.0,0.0,0,38.0,0.0,180.8558823529412,2840808708.8702064,0,11.0,0.0,5.0,6.0,33978.15,0,0,9.224188790560472,0,0.0,56.769911504424776,34179.79351032448,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Normal
1.0,2963802347.0,0.0,0.0,0,38.0,0.0,177.79190751445086,2849797856.063768,0,11.0,0.0,5.0,6.0,35985.55202312139,0,0,9.107246376811592,0,128.9855072463768,55.81159420289855,36595.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Normal
1.0,3971984607.0,0.0,0.0,0,38.0,0.0,7192.68253968254,2734252834.1993318,0,11.0,0.0,5.0,6.0,29699.711779448626,0,0,128.9895528625157,0,21.471652593486127,7057.7358963643965,29740.04596740493,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Normal
1.0,2963802347.0,0.0,0.0,0,38.0,0.0,181.38643067846607,2863605746.4674554,0,11.0,0.0,5.0,6.0,37826.5221238938,0,0,9.248520710059172,0,0.0,56.53254437869823,38686.0325443787,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Normal
1.0,2963802347.0,0.0,0.0,0,38.0,0.0,180.3846153846154,2821753212.083086,0,11.0,0.0,5.0,6.0,37301.11538461538,0,0,9.311572700296736,0,132.83582089552235,55.51632047477745,38161.72403560831,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Normal
1.0,2963802347.0,0.0,0.0,0,38.0,0.0,177.79190751445086,2824021236.742029,0,11.0,0.0,5.0,6.0,34864.86994219653,0,0,9.107246376811592,0,128.9855072463768,55.81159420289855,35283.747826086954,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Normal
1.0,2963802347.0,0.0,0.0,0,38.0,0.0,181.38643067846607,2828043972.4319525,0,11.0,0.0,5.0,6.0,32847.407079646015,0,0,9.248520710059172,0,0.0,56.53254437869823,32859.87869822485,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Normal
1.0,2963802347.0,0.0,0.0,0,38.0,0.0,177.79190751445086,2909576941.768116,0,11.0,0.0,5.0,6.0,35324.40751445087,0,0,9.107246376811592,0,128.9855072463768,55.81159420289855,35821.42898550725,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Normal
1.0,2963802347.0,0.0,0.0,0,38.0,0.0,177.28530259365994,2767231835.0231214,0,11.0,0.0,5.0,6.0,34239.126801152735,0,0,9.080924855491329,0,128.9855072463768,55.26011560693642,34550.829479768785,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Normal
1.0,2963802347.0,0.0,0.0,0,38.0,0.0,181.9171597633136,2806526960.2611275,0,11.0,0.0,5.0,6.0,34430.84911242603,0,0,9.275964391691394,0,0.0,57.10089020771513,34713.296735905045,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Normal
1.0,2963802347.0,0.0,0.0,0,38.0,0.0,177.28530259365994,2789623693.32948,0,11.0,0.0,5.0,6.0,34050.39481268012,0,0,9.080924855491329,0,128.9855072463768,55.26011560693642,34330.00578034682,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Normal
1.0,2963802347.0,0.0,0.0,0,38.0,0.0,178.30434782608697,2876196839.09593,0,11.0,0.0,5.0,6.0,34387.73623188406,0,0,9.130813953488373,0,129.92700729927006,55.575581395348834,34728.808139534885,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Normal
1.0,2963802347.0,0.0,0.0,0,38.0,0.0,182.4540059347181,2871225032.610119,0,11.0,0.0,5.0,6.0,36000.52522255193,0,0,9.300595238095235,0,0.0,56.86309523809524,36553.25892857143,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Normal
1.0,3971984607.0,0.0,0.0,0,38.0,0.0,7098.382741535921,2749443872.4766626,0,11.0,0.0,5.0,6.0,30115.11312964492,0,0,127.37339942172656,0,21.11506524317912,6965.118133002891,30214.14911193721,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Normal
1.0,2963802347.0,0.0,0.0,0,38.0,0.0,174.8732394366197,2745864550.2711864,0,11.0,0.0,5.0,6.0,35638.75774647887,0,0,8.887005649717514,0,125.35211267605634,55.58757062146893,36162.46327683616,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Normal
1.0,2963802347.0,0.0,0.0,0,38.0,0.0,179.8521739130435,2779821501.6947675,0,11.0,0.0,5.0,6.0,35813.06376811594,0,0,9.09593023255814,0,0.0,57.16279069767442,36308.50581395349,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Normal
1.0,2963802347.0,0.0,0.0,0,38.0,0.0,180.8558823529412,2850616848.498525,0,11.0,0.0,5.0,6.0,32662.473529411764,0,0,9.224188790560472,0,0.0,56.769911504424776,32640.309734513277,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Normal
1.0,2963802347.0,0.0,0.0,0,38.0,0.0,177.79190751445086,2846453067.037681,0,11.0,0.0,5.0,6.0,33218.78901734104,0,0,9.107246376811592,0,128.9855072463768,55.81159420289855,33357.75362318841,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Normal
1.0,2963802347.0,0.0,0.0,0,38.0,0.0,180.8558823529412,2904705456.0324483,0,11.0,0.0,5.0,6.0,33814.08529411765,0,0,9.224188790560472,0,0.0,56.769911504424776,33987.82005899705,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Normal
